Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_4215,97,97,50,66,66,77,89,77,10,36,57,59,"Marathi, Urdu, Geography"
stud_4216,78,40,69,10,66,72,93,86,4,24,86,38,"Geography, Drawing, Math"
stud_4217,66,33,9,13,92,61,61,74,22,4,4,32,"History, Drawing"
stud_4218,61,34,49,44,47,80,35,76,90,42,45,48,"Science, Sports"
stud_4219,71,43,21,8,75,93,5,23,7,11,37,61,"History, Science"
stud_4220,68,80,59,28,26,75,89,62,39,94,35,35,"Geography, Environmental Studies"
stud_4221,72,84,2,49,4,31,21,89,76,61,22,16,"Urdu, Drawing"
stud_4222,57,10,34,78,17,24,85,95,23,57,87,22,"Drawing, Math"
stud_4223,28,55,84,68,8,89,100,28,31,99,74,1,"Geography, Environmental Studies"
stud_4224,48,11,33,58,56,6,52,2,46,34,66,89,"Math, Computer"
stud_4225,20,85,88,57,43,4,3,65,70,52,55,73,"Urdu, Hindi"
stud_4226,37,31,32,22,63,96,80,97,80,4,2,69,"Science, Drawing"
stud_4227,72,59,23,8,82,44,45,7,57,71,43,72,"Marathi, History, Computer"
stud_4228,6,33,5,81,51,52,51,11,93,5,98,25,"Sports, Math"
stud_4229,71,6,93,88,95,1,85,12,98,21,27,2,"History, Sports"
stud_4230,24,52,56,22,62,21,52,37,40,40,14,98,"History, Computer"
stud_4231,28,94,47,42,85,99,40,84,36,27,29,91,"Urdu, Science"
stud_4232,51,32,45,47,10,91,45,98,23,2,88,41,"Science, Drawing"
stud_4233,9,95,53,20,70,45,28,70,97,50,33,44,"Urdu, Sports"
stud_4234,88,54,80,7,84,61,53,82,38,51,80,45,"Marathi, History"
stud_4235,17,6,6,89,46,10,56,34,64,96,75,41,"English, Environmental Studies"
stud_4236,67,47,19,59,25,92,81,91,6,17,80,50,"Science, Drawing"
stud_4237,82,26,65,2,5,35,64,88,11,52,56,33,"Marathi, Drawing"
stud_4238,86,79,86,76,86,68,56,21,17,88,30,57,"Marathi, Hindi, History, Environmental Studies"
stud_4239,13,91,38,14,22,9,41,25,17,42,73,93,"Urdu, Computer"
stud_4240,19,32,69,86,55,62,36,17,89,97,98,54,"Environmental Studies, Math"
stud_4241,45,15,3,74,99,18,98,11,53,56,16,95,"History, Geography"
stud_4242,39,86,51,57,81,94,39,72,77,65,55,82,"Urdu, Science"
stud_4243,48,21,27,3,48,63,71,52,71,58,69,42,"Geography, Sports, Math"
stud_4244,60,94,63,61,19,75,10,66,52,17,94,70,"Urdu, Science, Math"
stud_4245,70,92,75,48,7,6,58,6,84,83,38,99,"Urdu, Computer"
stud_4246,29,51,35,25,5,92,99,46,34,28,20,2,"Science, Geography"
stud_4247,58,22,70,17,37,98,58,54,16,4,20,16,"Hindi, Science"
stud_4248,93,87,80,88,55,62,98,88,21,16,47,7,"Marathi, Geography"
stud_4249,71,94,3,16,17,79,54,74,38,11,1,21,"Urdu, Science"
stud_4250,41,46,5,37,26,57,62,95,99,7,79,15,"Drawing, Sports"
stud_4251,78,40,45,12,28,21,17,67,39,54,27,87,"Marathi, Computer"
stud_4252,7,56,42,76,59,11,3,95,80,95,83,36,"Drawing, Environmental Studies, Math"
stud_4253,2,98,40,27,57,36,98,12,7,33,88,55,"Urdu, Geography, Math"
stud_4254,49,97,59,3,62,67,35,75,9,72,81,37,"Urdu, Math"
stud_4255,56,14,41,98,28,39,16,11,42,66,3,42,"English, Environmental Studies"
stud_4256,16,31,80,22,73,67,96,99,4,9,96,34,"Geography, Drawing, Math"
stud_4257,95,76,21,9,1,76,27,10,74,51,63,99,"Marathi, Computer"
stud_4258,74,40,95,53,85,42,75,29,80,9,95,68,"Hindi, History, Math"
stud_4259,79,51,65,96,54,60,100,36,47,98,59,4,"Geography, Environmental Studies"
stud_4260,97,45,6,48,62,32,72,11,74,6,28,81,"Marathi, Computer"
stud_4261,19,57,51,10,15,7,65,42,62,27,77,88,"Math, Computer"
stud_4262,93,41,2,80,7,59,41,30,61,77,46,5,"Marathi, English"
stud_4263,32,63,86,94,53,100,8,99,84,51,29,22,"Science, Drawing"
stud_4264,77,11,66,2,27,26,55,3,36,79,41,23,"Marathi, Environmental Studies"
stud_4265,5,13,4,82,30,84,70,69,7,71,60,91,"Science, Computer"
stud_4266,56,94,13,70,76,93,5,19,24,65,13,2,"Urdu, Science"
stud_4267,77,33,49,59,50,15,29,45,32,22,93,44,"Marathi, Math"
stud_4268,85,46,21,60,16,69,74,46,6,26,60,74,"Marathi, Geography, Computer"
stud_4269,39,78,82,47,63,3,53,39,5,23,84,48,"Hindi, Math"
stud_4270,6,25,63,34,64,19,82,68,42,52,12,19,"Geography, Drawing"
stud_4271,38,99,6,45,42,71,79,8,75,99,58,89,"Urdu, Environmental Studies, Computer"
stud_4272,18,18,55,43,16,84,48,49,98,57,64,24,"Science, Sports"
stud_4273,81,42,6,62,37,27,31,45,35,4,49,78,"Marathi, Computer"
stud_4274,29,17,22,97,68,65,9,30,32,64,73,4,"English, Math"
stud_4275,14,3,14,82,96,14,7,51,66,20,77,29,"English, History"
stud_4276,94,88,24,10,72,1,92,80,82,23,76,64,"Marathi, Geography"
stud_4277,57,59,90,7,17,60,11,58,45,24,18,45,"Hindi, Science"
stud_4278,65,18,87,58,72,11,86,71,48,42,31,70,"Hindi, Geography"
stud_4279,95,71,74,30,81,2,15,100,51,45,41,66,"Marathi, Drawing"
stud_4280,4,47,66,85,68,90,28,59,1,55,92,80,"Science, Math"
stud_4281,19,36,56,13,14,93,21,24,18,23,80,89,"Science, Computer"
stud_4282,95,74,7,73,70,9,7,47,96,37,20,87,"Marathi, Sports"
stud_4283,2,83,13,12,79,74,88,73,97,59,65,70,"Geography, Sports"
stud_4284,97,85,19,1,93,89,48,96,15,55,67,40,"Marathi, Drawing"
stud_4285,13,39,97,90,11,96,70,73,18,29,21,43,"Hindi, Science"
stud_4286,44,68,12,24,33,1,51,100,67,69,54,10,"Drawing, Environmental Studies"
stud_4287,97,9,44,47,81,64,95,79,90,100,2,1,"Marathi, Environmental Studies"
stud_4288,47,42,84,58,35,50,8,72,56,80,50,14,"Hindi, Environmental Studies"
stud_4289,41,16,20,87,78,62,41,74,20,21,100,15,"English, Math"
stud_4290,24,81,5,93,55,94,62,52,17,26,4,39,"English, Science"
stud_4291,33,33,84,2,19,45,31,14,82,93,1,67,"Hindi, Environmental Studies"
stud_4292,12,13,93,76,76,33,5,82,14,41,95,19,"Hindi, Math"
stud_4293,25,7,81,66,59,81,18,17,19,3,60,68,"Hindi, Science, Computer"
stud_4294,78,81,34,90,83,35,47,84,6,10,63,89,"English, Computer"
stud_4295,39,80,54,85,12,54,58,49,30,15,73,15,"Urdu, English"
stud_4296,43,88,78,62,13,47,5,74,46,28,84,68,"Urdu, Math"
stud_4297,82,47,66,79,85,6,57,14,27,11,62,39,"Marathi, History"
stud_4298,32,83,94,42,43,97,92,79,72,67,3,27,"Hindi, Science"
stud_4299,37,30,100,56,8,91,83,98,56,64,28,59,"Hindi, Drawing"
stud_4300,12,3,7,37,51,44,57,27,51,68,91,78,"Math, Computer"
stud_4301,59,95,83,4,4,50,23,79,33,3,42,48,"Urdu, Hindi"
stud_4302,72,92,2,45,2,34,8,32,40,1,47,66,"Marathi, Urdu"
stud_4303,6,14,89,19,12,100,6,69,65,89,66,31,"Hindi, Science, Environmental Studies"
stud_4304,49,34,38,22,35,87,14,32,30,89,49,7,"Science, Environmental Studies"
stud_4305,23,72,64,11,84,5,57,85,47,77,19,70,"History, Drawing"
stud_4306,97,24,67,89,18,28,5,64,33,75,2,30,"Marathi, English"
stud_4307,41,58,100,42,66,55,19,88,58,35,15,99,"Hindi, Computer"
stud_4308,75,92,54,17,86,88,71,27,22,24,1,93,"Urdu, Computer"
stud_4309,18,50,65,45,87,85,31,49,86,27,56,4,"History, Sports"
stud_4310,26,16,11,56,3,54,86,86,68,70,67,4,"Geography, Drawing, Environmental Studies"
stud_4311,18,72,43,1,32,17,50,96,83,79,32,31,"Drawing, Sports"
stud_4312,76,52,40,31,64,95,95,96,38,25,19,72,"Science, Geography, Drawing"
stud_4313,92,97,10,63,91,79,38,56,98,64,67,63,"Urdu, Sports"
stud_4314,64,57,65,3,39,83,49,46,25,70,99,98,"Math, Computer"
stud_4315,59,84,8,37,7,82,93,31,14,34,35,22,"Urdu, Geography"
stud_4316,100,81,94,55,93,85,1,93,69,10,30,80,"Marathi, Hindi"
stud_4317,64,46,74,90,22,77,13,85,24,61,17,39,"English, Drawing"
stud_4318,31,85,31,15,6,19,7,25,63,40,44,91,"Urdu, Computer"
stud_4319,84,61,69,9,74,34,37,59,80,77,40,67,"Marathi, Sports"
stud_4320,13,53,37,82,3,98,37,83,96,37,97,13,"Science, Math"
stud_4321,30,47,82,61,83,65,31,95,90,80,70,2,"Drawing, Sports"
stud_4322,41,90,93,13,6,35,54,2,86,78,46,25,"Urdu, Hindi"
stud_4323,78,76,77,85,65,2,35,2,57,32,35,77,"Marathi, English"
stud_4324,49,5,64,59,10,96,25,58,77,88,19,1,"Science, Environmental Studies"
stud_4325,38,84,90,20,27,78,94,40,35,46,43,65,"Hindi, Geography"
stud_4326,89,57,57,58,79,69,92,37,82,54,20,98,"Geography, Computer"
stud_4327,62,67,50,72,46,65,51,18,24,55,47,80,"English, Computer"
stud_4328,96,35,95,69,23,3,64,65,61,31,86,94,"Marathi, Hindi"
stud_4329,40,57,19,80,29,16,34,45,80,49,72,7,"English, Sports, Math"
stud_4330,33,66,45,71,72,31,46,22,42,67,92,55,"History, Math"
stud_4331,74,52,95,41,13,68,49,92,16,28,79,24,"Hindi, Drawing"
stud_4332,30,29,71,89,78,74,85,100,31,66,86,7,"English, Drawing"
stud_4333,97,38,14,58,43,38,2,11,48,95,85,69,"Marathi, Environmental Studies"
stud_4334,21,43,75,16,15,61,66,68,55,80,89,100,"Math, Computer"
stud_4335,78,13,33,86,84,74,13,1,25,66,68,95,"English, Computer"
stud_4336,79,39,2,66,45,18,81,86,34,18,92,94,"Math, Computer"
stud_4337,44,54,44,52,14,8,22,87,49,77,6,32,"Drawing, Environmental Studies"
stud_4338,55,44,29,70,59,61,20,23,25,67,84,95,"Math, Computer"
stud_4339,5,1,78,56,23,2,70,21,11,22,2,15,"Hindi, Geography"
stud_4340,59,25,56,41,26,47,34,29,41,43,80,38,"Marathi, Math"
stud_4341,73,73,43,21,14,98,60,79,83,35,32,62,"Science, Sports"
stud_4342,48,92,36,5,23,75,36,83,31,19,25,12,"Urdu, Drawing"
stud_4343,5,51,80,49,7,20,87,8,82,1,17,23,"Geography, Sports"
stud_4344,40,34,18,90,26,9,37,87,37,10,91,72,"English, Math"
stud_4345,36,5,25,56,78,82,48,25,21,50,80,16,"Science, Math"
stud_4346,89,40,51,35,69,83,21,59,75,81,81,35,"Marathi, Science"
stud_4347,71,88,84,67,24,66,90,56,31,94,77,97,"Environmental Studies, Computer"
stud_4348,26,30,83,44,37,24,1,44,28,89,21,96,"Environmental Studies, Computer"
stud_4349,55,76,18,59,100,84,56,93,5,25,12,61,"History, Drawing"
stud_4350,64,28,73,52,61,68,13,99,11,26,90,26,"Drawing, Math"
stud_4351,74,72,12,87,32,24,43,15,79,10,86,92,"English, Computer"
stud_4352,63,4,55,23,49,32,71,75,70,61,31,51,"Geography, Drawing"
stud_4353,21,91,68,63,62,39,68,39,47,47,46,60,"Urdu, Hindi, Geography"
stud_4354,98,13,66,30,97,90,22,94,48,1,98,100,"Marathi, Math, Computer"
stud_4355,19,30,64,4,23,86,15,92,53,49,83,7,"Science, Drawing"
stud_4356,100,41,37,20,11,21,22,24,95,100,61,38,"Marathi, Sports, Environmental Studies"
stud_4357,59,93,76,36,78,77,75,72,91,9,40,26,"Urdu, Sports"
stud_4358,80,78,58,45,26,67,60,49,20,98,6,61,"Marathi, Environmental Studies"
stud_4359,100,43,76,94,64,99,8,89,80,72,30,78,"Marathi, Science"
stud_4360,98,6,22,21,72,13,61,59,22,57,49,36,"Marathi, History"
stud_4361,54,74,11,50,23,13,5,86,4,94,89,26,"Environmental Studies, Math"
stud_4362,17,21,82,27,74,24,70,95,91,99,94,54,"Drawing, Environmental Studies"
stud_4363,46,59,81,36,44,44,94,74,32,43,14,100,"Geography, Computer"
stud_4364,98,3,84,37,46,31,63,45,7,33,56,44,"Marathi, Hindi"
stud_4365,54,14,50,73,84,95,63,78,89,2,77,64,"Science, Sports"
stud_4366,24,34,21,53,91,10,9,84,87,22,97,17,"History, Math"
stud_4367,28,7,50,37,51,11,93,47,36,15,80,9,"Geography, Math"
stud_4368,24,47,10,28,73,76,17,62,88,100,50,10,"Sports, Environmental Studies"
stud_4369,42,12,77,24,82,90,12,91,43,30,54,91,"Science, Drawing, Computer"
stud_4370,30,68,24,42,83,5,4,23,30,18,15,76,"History, Computer"
stud_4371,55,77,44,74,40,13,45,25,42,92,98,6,"Environmental Studies, Math"
stud_4372,79,82,26,10,5,87,56,79,35,71,59,58,"Urdu, Science"
stud_4373,97,19,12,36,44,14,79,70,48,10,33,100,"Marathi, Computer"
stud_4374,35,42,37,28,37,10,85,6,8,7,11,86,"Geography, Computer"
stud_4375,53,37,93,85,60,32,42,44,12,88,38,29,"Hindi, Environmental Studies"
stud_4376,41,52,9,59,10,22,69,85,33,18,56,60,"Geography, Drawing"
stud_4377,5,35,91,37,27,12,13,24,1,28,7,35,"Hindi, English"
stud_4378,25,65,3,19,30,40,10,14,74,67,49,17,"Sports, Environmental Studies"
stud_4379,58,67,29,31,87,82,16,99,91,85,49,89,"Drawing, Sports"
stud_4380,71,87,9,1,19,59,20,87,36,99,13,54,"Urdu, Drawing, Environmental Studies"
stud_4381,58,1,32,91,98,4,73,59,98,20,50,2,"English, History, Sports"
stud_4382,6,40,93,68,67,10,17,24,75,65,62,56,"Hindi, Sports"
stud_4383,85,57,18,54,74,52,36,81,41,97,40,70,"Marathi, Environmental Studies"
stud_4384,95,93,42,52,83,19,32,30,42,20,92,43,"Marathi, Urdu"
stud_4385,68,3,48,70,9,22,92,27,75,99,10,96,"Environmental Studies, Computer"
stud_4386,12,46,8,31,69,98,93,2,45,22,4,34,"Science, Geography"
stud_4387,65,58,95,4,36,96,75,82,99,50,29,19,"Science, Sports"
stud_4388,37,65,73,8,21,9,57,84,28,27,82,79,"Drawing, Math"
stud_4389,18,62,32,7,17,79,14,66,17,6,66,88,"Science, Computer"
stud_4390,79,13,35,92,71,47,25,30,59,60,3,19,"Marathi, English"
stud_4391,14,1,43,48,60,10,12,66,15,2,51,15,"History, Drawing"
stud_4392,23,30,68,92,91,45,48,66,60,9,25,43,"English, History"
stud_4393,35,19,87,43,96,97,29,2,24,11,60,76,"History, Science"
stud_4394,53,90,93,45,64,76,93,72,45,51,6,88,"Urdu, Hindi, Geography"
stud_4395,98,15,83,13,39,55,54,13,41,85,8,25,"Marathi, Environmental Studies"
stud_4396,17,15,1,32,52,82,54,65,88,29,74,90,"Sports, Computer"
stud_4397,76,99,90,16,63,53,89,78,65,66,2,30,"Urdu, Hindi"
stud_4398,25,60,68,52,53,50,27,82,27,81,90,35,"Drawing, Math"
stud_4399,53,28,11,4,2,26,48,38,78,32,94,8,"Sports, Math"
stud_4400,84,67,48,41,10,83,61,34,62,81,18,47,"Marathi, Science"
stud_4401,54,87,83,10,24,95,43,39,60,41,26,86,"Urdu, Science"
stud_4402,56,58,6,91,82,69,63,10,90,95,8,27,"English, Environmental Studies"
stud_4403,25,5,61,23,28,88,13,86,10,14,93,91,"Math, Computer"
stud_4404,99,78,25,37,62,39,19,57,55,14,14,9,"Marathi, Urdu"
stud_4405,24,1,88,70,92,72,56,79,84,53,89,88,"History, Math"
stud_4406,71,90,64,88,64,72,24,42,36,81,15,85,"Urdu, English"
stud_4407,73,96,21,72,58,48,58,2,67,20,28,31,"Marathi, Urdu"
stud_4408,85,68,99,42,76,57,84,25,56,23,77,65,"Marathi, Hindi"
stud_4409,13,43,14,26,77,22,83,28,79,91,3,88,"Environmental Studies, Computer"
stud_4410,7,11,71,91,19,14,9,57,36,66,96,80,"English, Math"
stud_4411,14,68,99,56,83,86,42,13,65,1,42,17,"Hindi, Science"
stud_4412,99,28,68,19,59,91,41,65,24,84,15,50,"Marathi, Science"
stud_4413,86,57,22,13,24,6,62,34,70,95,83,34,"Marathi, Environmental Studies"
stud_4414,33,48,4,2,21,33,89,50,14,67,40,80,"Geography, Computer"
stud_4415,67,64,61,56,35,8,88,74,54,97,28,69,"Geography, Environmental Studies"
stud_4416,50,66,80,91,58,24,31,71,79,53,96,17,"English, Math"
stud_4417,1,47,93,79,3,64,7,33,69,23,7,89,"Hindi, Computer"
stud_4418,41,45,24,68,37,21,59,33,35,85,31,93,"Environmental Studies, Computer"
stud_4419,60,62,24,65,27,71,18,11,79,84,40,66,"Sports, Environmental Studies"
stud_4420,60,90,59,84,20,80,93,55,7,93,33,99,"Geography, Environmental Studies, Computer"
stud_4421,85,86,28,49,56,35,28,45,93,17,9,44,"Urdu, Sports"
stud_4422,10,42,13,30,38,80,76,76,95,93,14,69,"Sports, Environmental Studies"
stud_4423,90,56,9,62,76,32,68,45,93,98,23,14,"Sports, Environmental Studies"
stud_4424,33,8,62,91,21,60,88,92,93,4,93,57,"Drawing, Sports, Math"
stud_4425,40,57,67,90,100,27,76,84,20,66,76,63,"English, History"
stud_4426,37,24,23,56,67,29,62,69,62,48,25,1,"History, Drawing"
stud_4427,34,22,96,98,24,30,29,68,54,13,71,66,"Hindi, English"
stud_4428,56,74,37,14,83,41,80,88,69,93,49,26,"Drawing, Environmental Studies"
stud_4429,80,87,12,33,99,76,76,67,32,19,10,50,"Urdu, History"
stud_4430,99,87,13,94,30,96,59,34,23,42,31,95,"Marathi, Science"
stud_4431,35,60,57,51,35,79,88,43,22,78,68,68,"Science, Geography"
stud_4432,24,45,3,85,75,96,68,85,12,17,54,37,"English, Science, Drawing"
stud_4433,70,95,100,22,31,16,17,80,88,65,9,87,"Urdu, Hindi"
stud_4434,98,96,13,12,90,98,38,35,53,19,44,95,"Marathi, Urdu, Science"
stud_4435,12,91,38,18,67,87,28,10,8,33,90,72,"Urdu, Math"
stud_4436,13,95,6,88,61,67,60,18,18,81,78,22,"Urdu, English"
stud_4437,5,68,16,58,100,16,79,73,47,99,50,22,"History, Environmental Studies"
stud_4438,56,9,11,34,31,30,17,46,90,95,65,53,"Sports, Environmental Studies"
stud_4439,75,77,97,92,69,22,20,36,90,17,33,91,"Hindi, English"
stud_4440,30,92,98,7,54,52,23,9,10,65,51,67,"Urdu, Hindi"
stud_4441,94,58,13,51,22,88,78,48,67,93,90,28,"Marathi, Environmental Studies"
stud_4442,5,84,75,24,16,3,76,28,8,37,80,29,"Urdu, Math"
stud_4443,7,60,49,57,81,2,28,59,15,70,99,40,"History, Math"
stud_4444,80,62,67,32,82,36,6,89,30,88,63,31,"Drawing, Environmental Studies"
stud_4445,42,35,18,94,57,37,57,83,23,78,28,100,"English, Computer"
stud_4446,40,73,60,95,24,89,18,39,77,10,57,37,"English, Science"
stud_4447,23,90,36,8,18,57,97,37,89,99,24,9,"Geography, Environmental Studies"
stud_4448,17,34,61,12,68,58,57,13,35,48,49,24,"Hindi, History"
stud_4449,1,80,25,28,75,40,5,32,31,28,29,21,"Urdu, History"
stud_4450,30,97,14,9,51,80,52,33,69,4,96,11,"Urdu, Math"
stud_4451,45,96,21,71,91,91,32,46,3,100,89,68,"Urdu, Environmental Studies"
stud_4452,15,21,30,87,1,75,58,18,7,29,62,66,"English, Science"
stud_4453,39,60,5,34,75,26,67,90,85,12,35,35,"Drawing, Sports"
stud_4454,31,13,42,54,71,32,7,54,38,63,21,41,"History, Environmental Studies"
stud_4455,57,97,12,3,28,58,54,7,64,59,18,49,"Urdu, Sports"
stud_4456,16,94,88,71,34,56,20,63,43,85,87,45,"Urdu, Hindi"
stud_4457,88,57,2,93,69,21,5,66,32,20,67,73,"Marathi, English"
stud_4458,32,86,20,94,6,44,40,51,51,68,1,83,"Urdu, English"
stud_4459,53,39,53,10,78,37,40,69,16,71,15,70,"History, Environmental Studies"
stud_4460,57,25,7,10,25,92,47,58,38,65,46,41,"Science, Environmental Studies"
stud_4461,47,7,30,4,51,47,48,19,35,16,61,26,"History, Math"
stud_4462,89,87,64,85,30,40,17,65,86,39,81,72,"Marathi, Urdu"
stud_4463,73,42,79,51,78,62,68,14,8,18,27,88,"Hindi, Computer"
stud_4464,18,26,16,10,39,5,28,7,56,65,24,17,"Sports, Environmental Studies"
stud_4465,90,79,68,39,88,41,34,20,36,84,94,23,"Marathi, Math"
stud_4466,77,49,19,74,40,64,12,100,52,56,78,36,"Drawing, Math"
stud_4467,96,56,41,16,2,16,81,64,86,46,4,62,"Marathi, Sports"
stud_4468,35,4,86,39,27,91,4,15,69,87,9,94,"Science, Computer"
stud_4469,42,76,10,20,31,58,30,43,38,46,57,54,"Urdu, Science"
stud_4470,45,9,51,54,22,70,7,44,47,49,100,59,"Science, Math"
stud_4471,57,44,79,3,12,30,32,47,2,15,52,5,"Marathi, Hindi"
stud_4472,98,42,99,74,10,3,27,58,33,49,23,16,"Marathi, Hindi"
stud_4473,64,36,4,3,81,37,38,33,6,81,26,16,"Marathi, History, Environmental Studies"
stud_4474,3,23,61,86,65,28,75,47,61,90,94,80,"Environmental Studies, Math"
stud_4475,40,16,41,77,6,73,23,60,61,38,28,72,"English, Science"
stud_4476,88,10,72,30,80,94,3,39,39,55,8,51,"Marathi, Science"
stud_4477,11,75,56,93,85,83,69,38,90,7,7,21,"English, Sports"
stud_4478,18,42,15,99,49,45,46,85,54,13,89,66,"English, Math"
stud_4479,97,91,51,12,77,62,53,26,34,52,59,41,"Marathi, Urdu"
stud_4480,35,37,30,14,94,46,50,16,92,29,35,35,"History, Sports"
stud_4481,58,89,31,1,90,44,9,62,8,2,8,24,"Urdu, History"
stud_4482,64,42,91,69,72,67,89,41,57,38,100,84,"Hindi, Math"
stud_4483,49,91,52,1,29,12,47,78,40,5,37,94,"Urdu, Computer"
stud_4484,81,34,39,16,100,50,16,35,74,45,48,66,"Marathi, History"
stud_4485,10,75,17,18,10,95,48,42,78,100,58,9,"Science, Environmental Studies"
stud_4486,29,15,39,19,18,22,58,13,28,6,81,40,"Geography, Math"
stud_4487,44,79,55,42,28,2,47,10,67,54,26,55,"Urdu, Sports"
stud_4488,36,14,65,46,39,91,31,9,26,82,32,43,"Science, Environmental Studies"
stud_4489,22,59,99,63,51,37,61,26,3,73,85,50,"Hindi, Math"
stud_4490,83,9,91,16,77,79,91,44,63,68,11,24,"Marathi, Hindi, Geography"
stud_4491,85,69,32,3,14,82,92,72,75,26,4,53,"Marathi, Geography"
stud_4492,74,28,48,78,40,21,82,13,91,99,44,19,"Sports, Environmental Studies"
stud_4493,40,80,99,29,22,95,91,93,24,12,93,13,"Hindi, Science"
stud_4494,36,100,6,92,10,50,82,7,3,23,20,79,"Urdu, English"
stud_4495,36,70,91,87,11,75,9,53,23,17,43,47,"Hindi, English"
stud_4496,79,79,70,33,80,81,21,76,34,22,34,82,"Science, Computer"
stud_4497,19,74,60,41,68,31,98,56,17,70,37,52,"Urdu, Geography"
stud_4498,58,42,18,5,14,22,41,6,97,97,43,15,"Marathi, Sports, Environmental Studies"
stud_4499,48,53,98,74,62,14,100,20,84,86,9,62,"Hindi, Geography"
stud_4500,94,1,88,98,44,54,31,52,5,5,61,83,"Marathi, English"
stud_4501,47,69,84,39,98,67,43,67,23,18,34,25,"Hindi, History"
stud_4502,98,24,79,20,58,89,96,57,82,61,34,6,"Marathi, Geography"
stud_4503,93,71,93,63,84,43,48,5,65,65,68,80,"Marathi, Hindi, History"
stud_4504,73,99,41,99,48,91,51,25,83,18,61,43,"Urdu, English, Science"
stud_4505,15,62,94,55,25,56,53,67,56,9,30,12,"Hindi, Drawing"
stud_4506,61,6,71,11,49,55,34,6,4,67,72,87,"Math, Computer"
stud_4507,50,99,68,4,69,98,84,12,60,32,24,50,"Urdu, Science"
stud_4508,22,87,71,46,97,59,88,74,13,37,75,70,"History, Geography"
stud_4509,71,39,29,97,39,48,95,28,10,6,14,39,"English, Geography"
stud_4510,90,7,84,99,46,50,70,20,34,52,92,80,"English, Math"
stud_4511,24,52,60,36,88,92,27,42,63,100,58,14,"Science, Environmental Studies"
stud_4512,75,10,42,17,4,80,16,58,30,92,2,94,"Environmental Studies, Computer"
stud_4513,58,32,77,13,30,100,48,59,43,26,81,66,"Science, Math"
stud_4514,15,16,54,25,30,25,15,2,79,42,2,85,"Sports, Computer"
stud_4515,43,15,59,69,31,89,47,9,59,80,50,7,"Science, Environmental Studies"
stud_4516,58,4,70,8,95,59,94,90,6,23,37,23,"History, Geography"
stud_4517,55,14,31,90,60,47,90,54,81,99,70,61,"English, Geography, Environmental Studies"
stud_4518,74,76,81,24,65,41,57,83,98,98,46,37,"Drawing, Sports, Environmental Studies"
stud_4519,63,30,39,63,91,3,32,70,45,48,62,17,"History, Drawing"
stud_4520,5,17,91,81,56,100,62,39,26,39,62,37,"Hindi, Science"
stud_4521,86,67,29,59,56,24,3,63,55,16,99,2,"Marathi, Math"
stud_4522,59,65,58,97,1,24,65,95,51,33,61,21,"English, Drawing"
stud_4523,10,64,54,99,52,4,74,46,1,88,91,50,"English, Math"
stud_4524,18,57,81,23,89,59,55,67,55,57,98,15,"History, Math"
stud_4525,44,30,33,26,94,83,32,94,89,53,85,1,"History, Drawing, Sports"
stud_4526,47,47,100,7,44,19,5,93,45,23,52,57,"Hindi, Drawing"
stud_4527,63,70,92,73,44,43,17,44,100,69,79,13,"Hindi, Sports"
stud_4528,40,71,42,26,58,69,31,2,40,2,47,9,"Urdu, Science"
stud_4529,16,1,76,95,83,82,68,21,37,76,81,26,"English, History"
stud_4530,7,100,59,33,20,20,38,42,32,16,46,90,"Urdu, Computer"
stud_4531,72,69,70,43,74,61,22,14,96,66,31,32,"History, Sports"
stud_4532,70,6,65,95,3,67,35,53,34,61,59,9,"Marathi, English"
stud_4533,64,97,70,21,13,61,88,82,91,62,71,39,"Urdu, Sports"
stud_4534,86,21,33,82,30,36,61,15,8,92,50,77,"Marathi, Environmental Studies"
stud_4535,80,90,88,60,28,6,95,3,87,52,66,2,"Urdu, Geography"
stud_4536,70,37,35,94,75,23,51,37,21,39,90,6,"English, Math"
stud_4537,65,73,35,32,22,92,43,57,61,80,51,58,"Science, Environmental Studies"
stud_4538,44,6,30,83,4,11,65,7,62,17,85,57,"English, Math"
stud_4539,48,38,2,74,6,30,93,35,16,46,68,68,"English, Geography"
stud_4540,57,89,48,18,73,53,43,14,92,11,16,38,"Urdu, Sports"
stud_4541,50,74,14,96,72,75,97,86,75,42,18,84,"English, Geography"
stud_4542,24,43,9,96,78,99,89,74,62,90,52,39,"English, Science"
stud_4543,36,75,95,26,16,71,98,97,29,45,16,51,"Geography, Drawing"
stud_4544,18,42,18,67,97,26,94,100,75,51,79,45,"History, Drawing"
stud_4545,78,50,71,67,11,49,80,73,90,18,6,1,"Geography, Sports"
stud_4546,67,37,89,94,90,73,83,38,47,36,10,4,"English, History"
stud_4547,6,66,99,67,22,6,39,25,13,59,12,13,"Hindi, English"
stud_4548,58,47,95,93,13,17,92,31,85,97,95,42,"Hindi, Environmental Studies, Math"
stud_4549,32,56,75,38,54,6,11,17,41,34,59,20,"Hindi, Math"
stud_4550,56,71,34,31,41,12,45,88,31,57,66,58,"Urdu, Drawing"
stud_4551,32,58,14,77,55,34,9,18,10,73,66,17,"English, Environmental Studies"
stud_4552,21,23,10,81,5,45,84,32,7,44,90,24,"Geography, Math"
stud_4553,15,44,60,52,72,31,100,88,55,29,28,80,"Geography, Drawing"
stud_4554,28,60,57,10,30,35,79,43,42,66,42,72,"Geography, Computer"
