Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_4698,66,73,1,52,99,45,59,87,64,69,94,21,"History, Math"
stud_4699,53,26,86,68,55,21,11,69,72,56,13,25,"Hindi, Sports"
stud_4700,47,35,16,8,38,69,74,66,71,24,2,37,"Geography, Sports"
stud_4701,60,94,22,76,66,100,90,91,75,86,84,58,"Urdu, Science"
stud_4702,53,96,27,88,41,61,40,42,10,72,52,44,"Urdu, English"
stud_4703,64,12,80,21,53,89,4,70,60,56,88,82,"Science, Math"
stud_4704,77,76,85,51,59,68,76,3,12,78,74,60,"Hindi, Environmental Studies"
stud_4705,6,77,52,90,75,89,59,85,20,81,98,45,"English, Math"
stud_4706,47,16,51,53,48,60,44,90,14,77,76,24,"Drawing, Environmental Studies"
stud_4707,86,13,29,43,90,40,35,22,68,69,17,33,"Marathi, History"
stud_4708,10,78,63,75,29,55,24,22,33,19,30,31,"Urdu, English"
stud_4709,70,59,65,96,6,39,67,63,95,67,29,15,"English, Sports"
stud_4710,81,65,92,39,98,93,9,46,70,90,74,13,"History, Science"
stud_4711,4,23,42,71,8,39,89,16,68,100,47,92,"Environmental Studies, Computer"
stud_4712,6,34,50,33,99,86,9,24,46,52,52,13,"History, Science"
stud_4713,20,52,17,34,39,89,100,67,25,35,100,76,"Science, Geography, Math"
stud_4714,41,85,83,27,13,50,62,44,16,86,90,73,"Environmental Studies, Math"
stud_4715,42,70,51,20,11,42,23,72,25,62,64,68,"Urdu, Drawing"
stud_4716,35,58,90,71,72,56,52,23,64,13,47,22,"Hindi, History"
stud_4717,85,75,28,58,3,68,28,17,36,66,35,54,"Marathi, Urdu"
stud_4718,37,22,88,40,91,81,7,11,78,62,96,19,"History, Math"
stud_4719,25,22,66,39,42,46,33,9,92,96,78,60,"Sports, Environmental Studies"
stud_4720,95,7,53,27,100,22,52,82,25,65,96,31,"History, Math"
stud_4721,73,57,93,9,89,73,73,76,87,91,30,40,"Hindi, Environmental Studies"
stud_4722,11,80,98,29,78,3,53,43,41,12,93,69,"Hindi, Math"
stud_4723,21,99,50,69,84,19,95,92,7,30,74,10,"Urdu, Geography"
stud_4724,68,36,65,59,86,44,88,40,20,97,29,22,"Geography, Environmental Studies"
stud_4725,88,38,11,57,15,72,41,18,63,83,81,57,"Marathi, Environmental Studies"
stud_4726,14,55,14,64,5,42,63,100,91,71,75,74,"Drawing, Sports"
stud_4727,17,71,5,60,94,58,44,42,57,94,38,19,"Urdu, History, Environmental Studies"
stud_4728,87,25,71,24,82,17,85,71,81,63,80,9,"Marathi, Geography"
stud_4729,30,93,24,47,69,67,76,50,74,90,87,44,"Urdu, Environmental Studies"
stud_4730,23,5,99,50,67,34,28,66,94,83,74,88,"Hindi, Sports"
stud_4731,50,97,97,54,17,10,26,36,4,33,39,63,"Urdu, Hindi, Computer"
stud_4732,64,20,40,90,20,100,94,1,21,44,20,45,"Science, Geography"
stud_4733,7,51,62,19,68,96,3,42,14,78,95,10,"Science, Math"
stud_4734,94,79,2,15,47,78,12,87,44,72,69,75,"Marathi, Drawing"
stud_4735,11,58,76,41,94,40,64,14,69,74,9,24,"Hindi, History"
stud_4736,95,83,21,90,79,11,32,95,83,46,25,32,"Marathi, English, Drawing"
stud_4737,18,10,92,46,100,32,26,86,3,62,8,42,"Hindi, History"
stud_4738,100,49,10,15,91,9,3,33,83,86,64,74,"Marathi, History"
stud_4739,100,56,15,99,30,13,81,33,52,15,69,91,"Marathi, English"
stud_4740,10,88,58,72,97,21,45,34,21,96,45,20,"History, Environmental Studies"
stud_4741,86,69,9,80,96,97,31,16,41,66,41,50,"History, Science"
stud_4742,10,50,41,59,14,97,40,72,25,36,43,98,"Science, Computer"
stud_4743,75,21,11,99,21,56,25,61,96,11,48,36,"English, Sports"
stud_4744,2,3,88,53,64,87,71,33,31,46,31,2,"Hindi, Science"
stud_4745,43,2,27,56,28,90,46,24,14,7,100,16,"Science, Math"
stud_4746,49,66,83,49,38,85,64,22,1,92,80,99,"Environmental Studies, Computer"
stud_4747,2,100,7,54,84,19,41,7,52,58,73,88,"Urdu, Computer"
stud_4748,60,94,60,76,35,87,57,65,63,90,75,12,"Urdu, Environmental Studies"
stud_4749,11,49,83,72,42,19,69,43,72,6,80,17,"Hindi, Math"
stud_4750,57,39,11,35,62,20,34,33,72,4,33,43,"History, Sports"
stud_4751,36,27,9,10,45,73,91,13,66,17,40,19,"Science, Geography"
stud_4752,54,20,58,25,99,70,4,17,60,48,68,21,"History, Science"
stud_4753,25,88,85,37,25,24,2,75,23,91,81,74,"Urdu, Environmental Studies"
stud_4754,26,74,64,67,21,28,45,51,30,7,28,33,"Urdu, English"
stud_4755,48,30,5,86,1,37,17,20,15,2,18,18,"Marathi, English"
stud_4756,82,94,75,83,55,25,46,10,31,57,67,43,"Urdu, English"
stud_4757,70,66,47,60,82,36,42,87,100,27,40,52,"Drawing, Sports"
stud_4758,42,61,66,21,85,81,32,67,38,62,77,24,"History, Science"
stud_4759,51,12,72,70,95,16,77,42,28,84,70,85,"History, Computer"
stud_4760,13,92,40,33,17,2,82,85,48,54,25,25,"Urdu, Drawing"
stud_4761,9,90,86,90,80,55,58,63,97,93,57,11,"Sports, Environmental Studies"
stud_4762,33,18,86,89,14,36,12,89,11,39,61,76,"Hindi, English, Drawing"
stud_4763,96,23,76,100,58,70,63,100,19,96,90,77,"Marathi, English, Drawing, Environmental Studies"
stud_4764,73,93,57,84,14,74,99,71,15,51,14,22,"Urdu, Geography"
stud_4765,99,90,51,98,69,2,83,66,43,78,52,60,"Marathi, English"
stud_4766,15,95,16,100,80,37,18,24,63,51,8,1,"Urdu, English"
stud_4767,80,92,1,49,76,28,5,73,36,39,11,49,"Marathi, Urdu"
stud_4768,25,25,62,15,99,35,2,78,48,14,10,28,"History, Drawing"
stud_4769,87,3,87,40,95,89,90,5,24,4,8,45,"History, Geography"
stud_4770,92,7,85,79,91,88,84,92,15,47,64,91,"Marathi, History, Drawing, Computer"
stud_4771,33,99,12,5,12,68,24,26,76,52,27,9,"Urdu, Sports"
stud_4772,12,60,7,55,18,79,91,16,81,74,54,45,"Geography, Sports"
stud_4773,77,28,50,29,45,61,33,84,98,31,46,95,"Sports, Computer"
stud_4774,51,54,20,57,48,23,31,61,74,95,100,39,"Environmental Studies, Math"
stud_4775,89,98,33,16,29,67,13,48,8,44,11,30,"Marathi, Urdu"
stud_4776,61,27,16,65,75,22,93,44,44,83,39,19,"Geography, Environmental Studies"
stud_4777,43,59,92,37,48,59,15,41,8,85,61,16,"Hindi, Environmental Studies"
stud_4778,19,24,1,38,74,82,65,95,75,77,66,79,"Science, Drawing"
stud_4779,71,46,62,50,87,76,65,20,100,78,22,30,"History, Sports"
stud_4780,89,90,93,50,4,38,48,98,67,59,47,71,"Hindi, Drawing"
stud_4781,11,38,24,53,7,69,86,77,63,34,32,24,"Geography, Drawing"
stud_4782,74,35,85,56,68,1,92,52,93,14,77,26,"Geography, Sports"
stud_4783,7,18,50,74,75,76,35,92,2,73,60,85,"Drawing, Computer"
stud_4784,55,78,28,32,10,15,85,82,90,61,6,51,"Geography, Sports"
stud_4785,68,58,9,85,69,9,20,95,28,92,98,68,"Drawing, Math"
stud_4786,88,20,78,57,97,73,38,85,89,51,18,19,"History, Sports"
stud_4787,6,61,82,66,13,5,89,64,53,19,45,51,"Hindi, Geography"
stud_4788,36,33,84,62,37,67,51,36,39,60,47,37,"Hindi, Science"
stud_4789,17,73,51,6,61,41,57,99,51,47,35,17,"Urdu, Drawing"
stud_4790,22,70,37,87,26,87,28,88,17,44,97,73,"Drawing, Math"
stud_4791,89,45,71,72,83,16,86,31,95,17,57,94,"Sports, Computer"
stud_4792,67,83,14,56,78,60,64,1,24,75,42,28,"Urdu, History"
stud_4793,20,32,62,71,32,26,44,4,94,34,50,77,"Sports, Computer"
stud_4794,67,61,20,53,26,21,46,40,29,37,39,5,"Marathi, Urdu"
stud_4795,90,9,81,65,38,53,36,34,73,17,40,89,"Marathi, Computer"
stud_4796,30,40,83,29,26,33,99,97,20,7,45,55,"Geography, Drawing"
stud_4797,87,99,59,37,10,60,90,23,17,78,67,79,"Urdu, Geography"
stud_4798,77,65,98,43,43,75,81,15,37,17,69,8,"Hindi, Geography"
stud_4799,44,33,28,19,41,44,95,37,55,32,75,72,"Geography, Math"
stud_4800,44,57,82,33,72,76,19,37,51,60,30,49,"Hindi, Science"
stud_4801,75,11,79,29,49,78,72,29,53,26,11,59,"Hindi, Science"
stud_4802,10,6,34,73,70,98,93,25,71,41,35,42,"Science, Geography"
stud_4803,41,74,95,20,90,77,46,82,48,22,32,97,"Hindi, Computer"
stud_4804,34,66,28,52,97,88,90,31,75,29,86,27,"History, Geography"
stud_4805,36,72,56,64,47,64,56,18,33,64,94,4,"Urdu, Math"
stud_4806,37,49,12,56,15,39,43,88,60,49,90,75,"Drawing, Math"
stud_4807,89,70,52,56,70,61,18,16,7,55,88,94,"Marathi, Computer"
stud_4808,96,78,91,22,52,57,73,78,39,54,31,45,"Marathi, Hindi"
stud_4809,82,72,53,97,41,97,76,48,99,38,82,15,"English, Science, Sports"
stud_4810,44,9,82,85,24,97,80,10,77,90,43,20,"Science, Environmental Studies"
stud_4811,88,44,24,56,30,98,10,85,14,10,21,90,"Science, Computer"
stud_4812,7,38,56,35,49,67,89,52,30,91,94,80,"Environmental Studies, Math"
stud_4813,5,38,2,84,31,47,68,71,11,95,17,55,"English, Environmental Studies"
stud_4814,59,74,43,23,32,7,12,77,94,72,65,95,"Sports, Computer"
stud_4815,28,21,12,31,93,52,32,23,20,15,58,28,"History, Math"
stud_4816,74,100,66,17,1,43,79,67,30,83,8,13,"Urdu, Environmental Studies"
stud_4817,83,24,4,39,76,1,29,34,38,49,65,43,"Marathi, History"
stud_4818,96,83,73,68,57,52,68,42,96,66,54,49,"Marathi, Urdu, Sports"
stud_4819,44,63,38,53,17,63,91,41,29,67,9,8,"Geography, Environmental Studies"
stud_4820,15,10,82,35,86,96,43,48,74,7,30,31,"History, Science"
stud_4821,40,93,63,30,80,66,85,42,19,79,97,27,"Urdu, Math"
stud_4822,75,91,72,19,96,85,100,35,44,22,13,1,"History, Geography"
stud_4823,13,15,63,69,18,80,76,22,91,13,88,71,"Sports, Math"
stud_4824,86,56,8,9,36,59,84,80,28,64,16,10,"Marathi, Geography"
stud_4825,17,46,32,59,62,29,81,41,47,9,95,3,"Geography, Math"
stud_4826,48,22,80,38,63,13,71,96,24,18,79,66,"Hindi, Drawing"
stud_4827,23,68,78,58,78,33,94,27,4,60,88,63,"Geography, Math"
stud_4828,22,82,98,37,3,85,37,79,76,33,94,14,"Hindi, Math"
stud_4829,7,11,80,80,13,72,25,2,78,23,8,8,"Hindi, English, Sports"
stud_4830,48,47,65,91,29,27,58,4,87,6,90,82,"English, Math"
stud_4831,26,4,95,40,50,26,88,83,100,27,56,53,"Hindi, Sports"
stud_4832,75,75,83,3,11,99,58,66,23,26,74,63,"Hindi, Science"
stud_4833,92,41,4,70,37,32,81,41,68,30,73,64,"Marathi, Geography"
stud_4834,19,92,33,86,36,12,3,22,29,28,4,93,"Urdu, Computer"
stud_4835,41,23,91,59,85,99,43,97,33,93,15,96,"Science, Drawing"
stud_4836,80,83,55,53,97,27,95,36,37,43,100,9,"History, Math"
stud_4837,11,98,25,18,35,4,77,58,33,3,22,8,"Urdu, Geography"
stud_4838,85,57,72,40,76,21,87,15,74,91,82,88,"Environmental Studies, Computer"
stud_4839,67,2,91,33,41,86,33,34,65,79,32,41,"Hindi, Science"
stud_4840,86,95,74,41,62,4,14,22,83,53,19,14,"Marathi, Urdu"
stud_4841,27,22,63,2,42,64,14,15,95,20,78,94,"Sports, Computer"
stud_4842,5,53,72,47,59,17,58,98,64,33,99,98,"Drawing, Math, Computer"
stud_4843,32,11,49,72,62,26,4,27,13,85,21,58,"English, Environmental Studies"
stud_4844,28,75,97,77,33,28,27,14,81,1,45,6,"Hindi, Sports"
stud_4845,53,51,48,60,63,97,29,38,51,89,42,33,"Science, Environmental Studies"
stud_4846,87,48,92,51,91,86,58,49,74,14,41,84,"Hindi, History"
stud_4847,87,26,7,67,50,75,24,23,37,18,18,80,"Marathi, Computer"
stud_4848,51,93,96,1,55,74,18,73,99,71,11,67,"Hindi, Sports"
stud_4849,25,68,53,49,24,98,40,97,57,94,56,78,"Science, Drawing"
stud_4850,73,62,25,24,39,48,95,29,75,33,9,80,"Geography, Computer"
stud_4851,9,90,84,40,62,30,6,53,12,2,21,78,"Urdu, Hindi"
stud_4852,25,40,37,79,26,96,12,21,31,35,47,96,"English, Science, Computer"
stud_4853,83,77,61,88,80,85,46,24,84,40,32,33,"English, Science"
stud_4854,21,95,16,91,51,78,4,94,29,72,86,39,"Urdu, Drawing"
stud_4855,56,69,33,30,6,71,88,40,13,15,71,86,"Geography, Computer"
stud_4856,65,65,56,76,24,91,37,16,79,57,61,5,"Science, Sports"
stud_4857,70,87,75,81,49,36,22,6,77,14,43,99,"Urdu, Computer"
stud_4858,26,97,43,83,81,81,5,75,97,57,96,47,"Urdu, Sports, Math"
stud_4859,63,24,6,81,98,54,5,88,15,83,78,4,"History, Drawing"
stud_4860,38,49,42,51,35,94,23,96,99,22,35,36,"Drawing, Sports"
stud_4861,45,12,23,85,4,82,16,51,7,33,86,100,"Math, Computer"
stud_4862,28,16,91,86,22,23,14,91,81,77,6,48,"Hindi, English, Drawing"
stud_4863,16,57,99,58,73,59,69,7,74,40,20,84,"Hindi, Computer"
stud_4864,76,94,37,33,58,4,44,91,96,32,46,92,"Urdu, Sports"
stud_4865,82,17,93,61,78,78,62,3,56,49,89,80,"Hindi, Math"
stud_4866,26,10,77,10,72,11,73,76,58,90,75,71,"Hindi, Environmental Studies"
stud_4867,60,17,7,82,97,89,50,14,58,31,7,89,"History, Science, Computer"
stud_4868,21,65,87,79,70,94,64,25,46,11,81,5,"Hindi, Science"
stud_4869,58,24,54,69,62,99,51,72,53,44,94,58,"Science, Math"
stud_4870,51,56,2,66,52,86,81,20,2,59,9,47,"Science, Geography"
stud_4871,31,83,42,28,2,7,46,45,75,9,17,41,"Urdu, Sports"
stud_4872,50,54,98,49,80,46,48,97,11,42,85,7,"Hindi, Drawing"
stud_4873,78,86,8,70,13,51,72,10,40,18,22,96,"Urdu, Computer"
stud_4874,11,32,33,20,60,50,54,21,2,55,90,35,"History, Math"
stud_4875,1,100,88,91,4,91,62,43,14,75,6,24,"Urdu, English, Science"
stud_4876,80,79,18,94,80,61,5,82,30,98,92,31,"English, Environmental Studies"
stud_4877,58,65,69,78,9,46,34,96,65,77,53,82,"Drawing, Computer"
stud_4878,22,20,98,65,94,65,16,65,50,25,60,64,"Hindi, History"
stud_4879,19,16,23,94,2,13,41,11,18,52,32,76,"English, Computer"
stud_4880,92,57,21,71,28,8,73,64,40,26,85,30,"Marathi, Math"
stud_4881,63,38,45,45,97,25,63,68,47,39,36,51,"History, Drawing"
stud_4882,7,54,35,29,15,77,45,31,2,64,98,95,"Math, Computer"
stud_4883,35,90,93,94,19,65,1,15,32,3,28,17,"Hindi, English"
stud_4884,38,85,83,90,60,91,8,11,96,26,89,14,"Science, Sports"
stud_4885,16,9,75,96,15,57,43,3,52,88,43,17,"English, Environmental Studies"
stud_4886,94,17,17,71,65,24,64,79,1,16,79,89,"Marathi, Computer"
stud_4887,61,61,75,38,15,12,18,93,96,86,55,4,"Drawing, Sports"
stud_4888,88,9,48,35,41,53,85,88,51,1,7,69,"Marathi, Geography, Drawing"
stud_4889,66,56,4,41,70,30,41,66,50,65,3,30,"Marathi, History, Drawing"
stud_4890,82,97,96,58,12,30,99,22,66,62,50,87,"Urdu, Geography"
stud_4891,46,45,5,99,37,42,19,57,52,75,30,65,"English, Environmental Studies"
stud_4892,18,29,90,74,84,98,56,45,55,99,80,52,"Science, Environmental Studies"
stud_4893,87,68,18,27,52,54,11,55,14,26,66,93,"Marathi, Computer"
stud_4894,61,40,6,2,23,17,45,40,7,54,60,73,"Marathi, Computer"
stud_4895,89,96,6,92,72,12,41,98,3,93,37,25,"Urdu, Drawing"
stud_4896,96,69,97,25,20,46,68,61,61,94,77,30,"Marathi, Hindi"
stud_4897,45,8,56,88,82,79,100,20,19,51,94,75,"Geography, Math"
stud_4898,36,22,22,64,19,78,86,68,18,63,42,61,"Science, Geography"
stud_4899,3,12,59,53,17,14,57,76,15,46,63,62,"Drawing, Math"
stud_4900,69,49,35,29,86,2,5,10,91,41,83,40,"History, Sports"
stud_4901,68,45,87,12,61,42,8,9,48,9,55,94,"Hindi, Computer"
stud_4902,37,31,30,51,48,12,73,61,78,37,30,44,"Geography, Sports"
stud_4903,67,59,13,11,57,18,80,72,78,76,58,96,"Geography, Computer"
stud_4904,15,90,89,89,46,62,74,59,33,76,41,28,"Urdu, Hindi, English"
stud_4905,100,59,9,6,51,24,60,31,3,82,89,49,"Marathi, Math"
stud_4906,40,35,3,14,77,25,64,24,92,60,40,37,"History, Sports"
stud_4907,7,90,7,2,75,43,96,62,99,25,14,65,"Geography, Sports"
stud_4908,6,42,45,42,49,48,25,30,31,96,42,38,"History, Environmental Studies"
stud_4909,72,65,84,12,23,72,50,94,10,10,71,24,"Hindi, Drawing"
stud_4910,31,47,57,11,53,55,86,85,10,85,77,32,"Geography, Drawing, Environmental Studies"
stud_4911,49,11,89,44,97,78,35,57,91,5,80,46,"History, Sports"
stud_4912,100,87,14,19,60,66,80,86,40,62,2,15,"Marathi, Urdu"
stud_4913,48,72,67,6,16,83,78,88,23,68,20,56,"Science, Drawing"
stud_4914,33,22,87,39,56,42,57,68,78,58,2,29,"Hindi, Sports"
stud_4915,82,22,64,76,10,28,3,77,39,37,59,61,"Marathi, Drawing"
stud_4916,9,83,57,27,12,27,67,18,39,24,93,30,"Urdu, Math"
stud_4917,40,95,10,17,44,56,13,97,59,1,41,77,"Urdu, Drawing"
stud_4918,69,18,10,57,31,82,40,62,81,33,80,37,"Science, Sports"
stud_4919,46,84,77,22,22,63,14,28,58,38,17,59,"Urdu, Hindi"
stud_4920,72,15,90,13,93,89,50,32,14,7,12,84,"Hindi, History"
stud_4921,68,79,46,72,28,54,99,79,37,79,89,61,"Geography, Math"
stud_4922,91,62,60,32,69,41,67,41,44,50,100,76,"Marathi, Math"
stud_4923,73,75,70,95,97,15,21,48,48,22,87,10,"English, History"
stud_4924,78,25,63,52,50,100,87,28,78,65,46,5,"Science, Geography"
stud_4925,77,27,85,48,62,57,57,89,43,4,34,73,"Hindi, Drawing"
stud_4926,34,74,89,99,42,69,98,48,79,38,98,76,"English, Geography, Math"
stud_4927,14,61,82,69,16,96,9,34,33,9,11,3,"Hindi, Science"
stud_4928,72,55,97,49,83,82,75,47,37,68,12,17,"Hindi, History"
stud_4929,100,17,66,41,50,82,55,5,53,31,97,68,"Marathi, Math"
stud_4930,38,5,9,79,14,78,12,19,11,53,22,2,"English, Science"
stud_4931,9,40,30,10,69,29,8,73,27,23,7,63,"History, Drawing"
stud_4932,43,61,96,10,87,30,87,92,64,7,5,22,"Hindi, Drawing"
stud_4933,76,95,3,26,63,95,7,22,76,19,73,2,"Marathi, Urdu, Science, Sports"
stud_4934,25,22,100,63,82,99,100,13,17,67,62,9,"Hindi, Science, Geography"
stud_4935,63,8,76,18,69,57,54,43,47,13,34,49,"Hindi, History"
stud_4936,29,81,79,40,59,20,58,20,55,24,89,16,"Urdu, Math"
stud_4937,51,54,24,92,22,5,15,72,17,77,55,23,"English, Environmental Studies"
stud_4938,1,2,96,90,4,72,78,8,80,69,22,48,"Hindi, English"
stud_4939,60,3,66,52,48,100,73,61,99,17,86,96,"Science, Sports"
stud_4940,58,77,68,91,35,84,61,3,9,96,97,59,"Environmental Studies, Math"
stud_4941,56,76,61,12,81,91,58,35,40,55,60,50,"History, Science"
stud_4942,80,9,94,31,82,47,53,14,11,22,41,1,"Hindi, History"
stud_4943,44,37,29,25,37,80,28,66,57,83,46,97,"Environmental Studies, Computer"
stud_4944,98,61,88,62,45,22,45,46,34,41,62,11,"Marathi, Hindi"
stud_4945,25,92,79,20,82,77,46,88,23,10,88,51,"Urdu, Drawing, Math"
stud_4946,65,21,85,26,19,8,20,84,44,98,10,44,"Hindi, Environmental Studies"
stud_4947,75,1,46,5,44,92,46,60,86,64,73,69,"Science, Sports"
stud_4948,52,34,65,44,38,12,80,84,3,78,67,39,"Geography, Drawing"
stud_4949,42,34,5,60,23,4,33,57,4,77,13,50,"English, Environmental Studies"
stud_4950,52,99,26,62,63,81,78,37,4,24,80,68,"Urdu, Science"
stud_4951,5,80,82,70,73,16,27,51,95,47,6,53,"Hindi, Sports"
stud_4952,54,55,79,70,64,70,89,63,84,42,43,37,"Geography, Sports"
stud_4953,52,65,53,85,65,29,30,87,57,66,97,22,"Drawing, Math"
stud_4954,45,78,6,48,90,5,74,54,23,3,38,27,"Urdu, History"
stud_4955,48,26,71,27,94,62,65,57,97,22,52,67,"History, Sports"
stud_4956,2,55,45,48,85,49,87,88,82,27,46,10,"Geography, Drawing"
stud_4957,72,93,55,67,82,94,99,70,56,2,32,79,"Science, Geography"
stud_4958,64,16,81,76,80,22,54,45,8,59,47,52,"Hindi, History"
stud_4959,43,19,14,34,46,43,18,51,50,1,93,78,"Math, Computer"
stud_4960,8,60,93,91,12,8,80,24,58,33,69,61,"Hindi, English"
stud_4961,57,95,37,99,26,97,86,54,30,79,50,84,"English, Science"
stud_4962,8,48,35,58,76,86,24,56,60,78,39,93,"Science, Computer"
stud_4963,24,87,61,26,66,27,40,86,54,7,66,82,"Urdu, Drawing"
stud_4964,98,2,93,27,54,62,10,11,15,13,87,17,"Marathi, Hindi"
stud_4965,31,64,100,93,81,7,76,78,93,45,15,86,"Hindi, English, Sports"
stud_4966,69,11,43,58,47,72,31,35,82,41,8,33,"Science, Sports"
stud_4967,40,76,94,72,50,72,36,78,57,19,63,42,"Hindi, Drawing"
stud_4968,55,100,53,53,35,25,28,58,94,46,11,12,"Urdu, Sports"
stud_4969,76,89,35,44,61,67,64,6,45,16,81,98,"Urdu, Computer"
stud_4970,18,17,5,47,43,72,37,100,67,1,2,25,"Science, Drawing"
stud_4971,24,34,16,26,70,94,24,79,5,79,36,64,"Science, Drawing, Environmental Studies"
stud_4972,62,8,8,15,63,75,75,83,45,83,87,58,"Drawing, Environmental Studies, Math"
stud_4973,98,19,34,5,42,65,87,31,26,81,9,74,"Marathi, Geography"
stud_4974,97,66,25,12,17,1,5,51,7,70,78,90,"Marathi, Computer"
stud_4975,100,41,66,79,22,30,59,88,96,41,63,29,"Marathi, Sports"
stud_4976,14,80,79,52,22,80,70,91,28,79,84,30,"Drawing, Math"
stud_4977,27,84,87,86,69,17,70,44,3,64,35,18,"Hindi, English"
stud_4978,87,56,50,14,59,98,3,97,37,57,63,90,"Science, Drawing"
stud_4979,62,44,92,5,16,25,57,24,6,51,77,28,"Hindi, Math"
stud_4980,35,43,5,93,97,7,12,72,30,14,72,81,"English, History"
stud_4981,83,87,12,94,99,48,62,89,73,85,82,88,"English, History"
stud_4982,27,13,30,72,25,87,92,16,25,44,55,14,"Science, Geography"
stud_4983,88,3,99,26,94,20,88,32,81,18,93,2,"Hindi, History"
stud_4984,10,5,14,60,77,67,29,42,35,1,55,64,"History, Science"
stud_4985,31,28,63,10,36,42,65,67,78,74,82,51,"Sports, Math"
stud_4986,45,31,51,22,9,71,74,57,69,87,35,25,"Geography, Environmental Studies"
stud_4987,54,71,9,59,41,15,13,66,37,59,5,23,"Urdu, Drawing"
stud_4988,84,93,82,61,57,51,36,67,79,22,79,44,"Marathi, Urdu"
stud_4989,96,83,34,88,79,20,4,44,10,5,32,12,"Marathi, English"
stud_4990,12,67,92,59,40,25,44,9,48,46,51,24,"Urdu, Hindi"
stud_4991,91,52,16,96,43,47,60,52,34,56,88,72,"Marathi, English"
stud_4992,84,82,88,49,28,1,61,40,98,96,12,9,"Sports, Environmental Studies"
stud_4993,4,40,16,14,40,35,10,15,86,57,68,13,"Sports, Math"
stud_4994,52,18,42,33,38,17,75,4,96,3,6,90,"Sports, Computer"
stud_4995,40,97,67,22,49,70,23,85,24,16,34,9,"Urdu, Drawing"
stud_4996,51,99,62,67,71,28,14,64,100,79,12,17,"Urdu, Sports"
stud_4997,30,4,99,19,15,40,99,23,23,13,7,60,"Hindi, Geography, Computer"
stud_4998,12,39,34,80,68,61,56,95,62,21,18,15,"English, Drawing"
stud_4999,90,28,63,53,42,4,77,26,34,90,9,79,"Marathi, Environmental Studies, Computer"
stud_5000,17,31,87,6,26,34,41,74,64,1,43,79,"Hindi, Computer"
stud_5001,89,85,42,2,68,68,8,38,28,70,98,55,"Marathi, Math"
stud_5002,65,31,66,45,17,69,79,51,39,57,76,52,"Geography, Math"
stud_5003,16,4,8,89,5,1,98,19,88,21,99,76,"Geography, Math"
stud_5004,21,59,68,21,67,9,16,22,38,32,60,22,"Hindi, History"
stud_5005,15,90,42,27,33,40,41,91,51,96,79,46,"Drawing, Environmental Studies"
stud_5006,11,74,40,77,32,48,84,49,69,68,40,33,"English, Geography"
stud_5007,15,49,89,34,8,28,35,37,18,95,90,74,"Environmental Studies, Math"
stud_5008,60,74,95,22,35,65,85,39,18,94,98,42,"Hindi, Math"
stud_5009,41,56,93,3,35,47,53,33,69,55,49,87,"Hindi, Computer"
stud_5010,61,80,51,86,47,96,42,77,83,39,75,49,"English, Science"
stud_5011,51,65,55,32,14,91,14,100,92,93,60,21,"Drawing, Environmental Studies"
stud_5012,23,97,59,54,94,15,10,98,48,6,74,12,"Urdu, Drawing"
stud_5013,12,18,50,64,41,59,100,34,63,14,69,18,"Geography, Math"
stud_5014,14,41,66,60,26,36,84,98,81,69,94,48,"Drawing, Math"
stud_5015,100,80,83,11,2,66,15,86,13,24,17,10,"Marathi, Drawing"
stud_5016,74,49,100,60,96,10,36,20,35,16,76,10,"Hindi, History"
stud_5017,63,66,5,41,40,13,43,45,84,38,12,24,"Urdu, Sports"
stud_5018,17,15,38,50,94,29,17,66,40,1,4,50,"History, Drawing"
stud_5019,90,92,100,32,33,93,49,35,46,97,67,33,"Hindi, Environmental Studies"
stud_5020,18,55,70,63,45,94,62,30,16,71,28,71,"Science, Environmental Studies, Computer"
stud_5021,81,1,63,36,64,34,14,15,4,63,40,4,"Marathi, History"
stud_5022,16,83,59,30,79,29,7,96,39,33,76,93,"Drawing, Computer"
stud_5023,43,1,80,45,1,79,57,34,62,76,44,43,"Hindi, Science"
stud_5024,5,95,6,93,62,42,47,71,45,16,90,11,"Urdu, English"
stud_5025,45,96,21,5,12,74,13,74,70,6,91,15,"Urdu, Math"
stud_5026,18,69,90,39,49,67,50,34,37,41,98,5,"Hindi, Math"
stud_5027,82,68,58,36,51,45,63,64,47,79,50,53,"Marathi, Environmental Studies"
stud_5028,41,36,36,64,51,32,56,45,13,63,76,49,"English, Math"
stud_5029,28,49,73,79,100,61,9,86,93,52,71,70,"History, Sports"
stud_5030,10,98,20,40,20,8,62,84,96,3,76,60,"Urdu, Sports"
stud_5031,54,56,96,57,39,90,91,54,47,79,47,38,"Hindi, Geography"
stud_5032,73,89,69,16,22,17,39,85,17,100,35,8,"Urdu, Environmental Studies"
stud_5033,4,97,4,73,62,56,38,9,74,95,4,82,"Urdu, Environmental Studies"
stud_5034,21,23,15,78,38,76,78,19,45,95,24,29,"English, Geography, Environmental Studies"
stud_5035,68,99,30,90,7,80,26,29,14,3,83,37,"Urdu, English"
stud_5036,31,36,1,50,43,10,28,92,47,25,91,94,"Drawing, Computer"
stud_5037,87,21,37,78,17,75,82,99,78,51,74,35,"Marathi, Drawing"
stud_5038,16,14,18,66,17,85,26,75,7,80,4,53,"Science, Environmental Studies"
