Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_5229,66,42,42,35,56,40,37,74,53,23,50,39,"Marathi, Drawing"
stud_5230,21,28,33,62,32,46,32,51,34,29,29,66,"English, Computer"
stud_5231,24,30,69,28,42,47,59,39,33,79,52,28,"Hindi, Environmental Studies"
stud_5232,42,50,39,45,74,70,29,53,51,80,23,50,"History, Environmental Studies"
stud_5233,42,46,61,76,28,75,57,51,23,27,60,30,"English, Science"
stud_5234,66,37,36,58,65,76,39,72,24,66,48,79,"Science, Computer"
stud_5235,66,27,54,60,68,45,78,54,29,50,49,62,"History, Geography"
stud_5236,37,39,68,74,74,79,28,73,59,52,66,78,"Science, Computer"
stud_5237,21,75,66,73,22,75,60,49,48,49,35,69,"Urdu, English, Science"
stud_5238,70,41,73,58,69,63,78,27,25,23,72,80,"Geography, Computer"
stud_5239,56,52,27,75,29,27,68,45,65,39,28,42,"English, Geography"
stud_5240,58,27,64,79,78,28,69,47,74,71,30,61,"English, History"
stud_5241,30,76,64,60,79,48,77,37,27,23,75,52,"History, Geography"
stud_5242,34,56,48,72,60,34,78,52,34,72,20,34,"English, Geography, Environmental Studies"
stud_5243,78,26,31,72,52,55,29,47,52,68,42,38,"Marathi, English"
stud_5244,20,63,54,56,23,61,67,43,41,24,24,52,"Urdu, Geography"
stud_5245,44,21,33,76,53,73,45,38,56,73,62,31,"English, Science, Environmental Studies"
stud_5246,39,52,32,77,26,66,64,80,45,32,37,65,"English, Drawing"
stud_5247,32,64,71,79,50,38,25,76,47,72,27,64,"English, Drawing"
stud_5248,41,56,73,24,60,52,50,67,49,24,23,61,"Hindi, Drawing"
stud_5249,21,63,63,56,29,39,64,76,20,71,36,35,"Drawing, Environmental Studies"
stud_5250,30,62,60,28,55,69,49,27,71,49,21,79,"Sports, Computer"
stud_5251,68,78,43,52,55,31,67,65,66,67,49,78,"Marathi, Urdu, Computer"
stud_5252,76,49,54,22,44,73,72,32,72,23,77,44,"Marathi, Math"
stud_5253,77,60,22,27,80,46,60,64,41,23,36,53,"Marathi, History"
stud_5254,34,64,57,32,78,40,25,46,41,45,60,30,"Urdu, History"
stud_5255,59,62,70,64,35,64,55,22,71,71,68,57,"Hindi, Sports, Environmental Studies"
stud_5256,39,66,44,52,27,58,33,59,36,30,37,65,"Urdu, Computer"
stud_5257,54,70,80,24,43,61,32,80,20,50,80,43,"Urdu, Hindi, Drawing, Math"
stud_5258,37,48,70,72,76,55,27,29,74,67,78,47,"History, Math"
stud_5259,71,71,78,44,41,56,35,59,36,30,62,69,"Marathi, Urdu, Hindi"
stud_5260,29,39,45,60,52,72,21,23,59,27,39,24,"English, Science"
stud_5261,22,42,78,43,35,69,64,66,44,43,25,54,"Hindi, Science"
stud_5262,72,70,55,56,73,41,21,72,55,48,67,47,"Marathi, History, Drawing"
stud_5263,26,36,34,76,77,22,66,57,43,74,65,33,"English, History"
stud_5264,41,50,70,51,48,62,26,65,45,28,39,59,"Hindi, Drawing"
stud_5265,80,73,28,79,45,26,50,20,55,79,78,33,"Marathi, English, Environmental Studies"
stud_5266,40,80,24,31,60,78,65,48,74,49,24,59,"Urdu, Science"
stud_5267,64,35,40,74,79,75,26,38,76,49,57,77,"History, Computer"
stud_5268,50,70,43,76,75,62,45,74,46,43,39,73,"English, History"
stud_5269,33,33,50,75,64,63,38,70,26,32,73,26,"English, Math"
stud_5270,28,63,73,24,75,51,54,71,39,31,76,34,"History, Math"
stud_5271,66,54,47,28,70,50,36,64,79,69,80,80,"Sports, Math, Computer"
stud_5272,24,35,28,41,30,71,37,27,56,54,70,47,"Science, Math"
stud_5273,53,31,74,56,69,64,24,78,68,24,21,72,"Hindi, Drawing"
stud_5274,29,74,59,36,41,39,39,43,58,34,67,59,"Urdu, Math"
stud_5275,73,54,32,63,49,78,76,64,27,43,71,61,"Science, Geography"
stud_5276,54,43,79,27,41,27,46,38,23,62,46,25,"Hindi, Environmental Studies"
stud_5277,69,58,20,24,75,58,64,42,27,41,40,78,"History, Computer"
stud_5278,41,44,79,24,25,42,47,67,51,73,53,62,"Hindi, Environmental Studies"
stud_5279,43,75,21,75,29,64,32,54,55,62,62,47,"Urdu, English, Science"
stud_5280,36,25,46,31,78,35,73,75,47,32,35,43,"History, Drawing"
stud_5281,49,46,24,31,56,27,62,59,37,62,37,50,"Geography, Drawing, Environmental Studies"
stud_5282,38,62,39,71,26,68,42,21,33,27,46,71,"English, Science, Computer"
stud_5283,56,33,62,66,32,24,29,23,35,36,35,79,"English, Computer"
stud_5284,66,26,33,79,56,64,77,43,76,70,33,59,"English, Geography"
stud_5285,64,48,61,66,48,77,42,28,80,58,32,75,"Science, Sports"
stud_5286,24,36,43,33,52,79,71,33,80,25,24,51,"Science, Sports"
stud_5287,26,74,61,38,57,38,52,53,35,73,65,70,"Urdu, Environmental Studies"
stud_5288,53,38,57,44,63,55,63,30,54,43,46,28,"Hindi, History, Geography"
stud_5289,58,57,50,52,72,25,78,76,48,79,51,31,"Geography, Environmental Studies"
stud_5290,53,48,67,54,50,60,20,21,37,41,39,45,"Hindi, Science"
stud_5291,29,65,67,38,63,56,51,39,57,43,48,65,"Urdu, Hindi, Computer"
stud_5292,30,79,27,52,29,71,33,75,56,74,28,27,"Urdu, Drawing"
stud_5293,61,58,50,63,50,68,33,76,42,65,54,72,"Drawing, Computer"
stud_5294,35,25,36,45,24,28,73,53,44,35,50,44,"Geography, Drawing"
stud_5295,35,46,68,47,44,66,24,47,59,74,22,34,"Hindi, Environmental Studies"
stud_5296,33,65,30,75,70,45,33,31,62,74,48,24,"English, Environmental Studies"
stud_5297,30,79,44,34,25,80,26,77,36,72,50,48,"Urdu, Science"
stud_5298,31,30,52,39,44,33,67,32,32,25,71,59,"Geography, Math"
stud_5299,52,52,44,35,72,62,49,26,66,57,33,29,"History, Sports"
stud_5300,64,64,61,75,78,54,64,25,59,44,55,55,"English, History"
stud_5301,63,42,42,29,54,42,21,68,76,61,66,32,"Drawing, Sports"
stud_5302,55,61,22,79,65,29,71,46,29,77,35,76,"English, Environmental Studies"
stud_5303,54,73,66,68,50,22,66,60,35,49,56,71,"Urdu, Computer"
stud_5304,68,52,20,73,29,49,73,56,35,42,69,51,"English, Geography, Math"
stud_5305,24,58,65,43,74,34,75,73,36,47,24,35,"History, Geography"
stud_5306,59,49,39,70,52,75,57,58,41,27,44,56,"English, Science"
stud_5307,32,27,74,74,33,73,38,57,34,22,45,75,"Hindi, English, Computer"
stud_5308,33,30,62,47,65,66,79,35,24,52,30,35,"Science, Geography"
stud_5309,71,28,59,68,68,20,41,22,63,41,38,32,"Marathi, English, History"
stud_5310,48,48,55,65,80,41,42,70,53,42,77,80,"History, Math, Computer"
stud_5311,56,80,68,46,55,20,48,57,23,40,49,53,"Urdu, Hindi"
stud_5312,63,42,27,73,69,58,37,72,35,77,24,20,"English, Environmental Studies"
stud_5313,41,21,71,33,46,67,60,25,47,74,70,43,"Hindi, Environmental Studies"
stud_5314,26,37,46,80,67,69,47,71,21,21,43,77,"English, Computer"
stud_5315,37,66,64,70,42,66,25,32,39,29,73,59,"English, Math"
stud_5316,26,30,40,53,32,58,37,79,23,21,73,62,"Drawing, Math"
stud_5317,28,78,49,32,27,59,21,27,47,43,48,59,"Urdu, Science, Computer"
stud_5318,61,71,77,40,76,28,43,34,50,35,40,58,"Hindi, History"
stud_5319,45,35,33,32,54,43,27,52,65,28,64,43,"Sports, Math"
stud_5320,52,70,43,69,48,52,49,64,45,46,69,32,"Urdu, English, Math"
stud_5321,33,41,68,73,70,63,76,75,39,58,38,43,"Geography, Drawing"
stud_5322,57,64,77,40,29,52,64,63,37,75,46,67,"Hindi, Environmental Studies"
stud_5323,36,68,39,62,25,55,21,21,36,27,60,56,"Urdu, English"
stud_5324,65,25,57,58,64,39,41,25,62,75,75,68,"Environmental Studies, Math, Computer"
stud_5325,56,52,61,66,53,75,52,37,34,64,52,79,"Science, Computer"
stud_5326,72,45,47,46,28,67,50,69,22,35,43,60,"Marathi, Drawing"
stud_5327,48,74,60,55,80,22,76,65,32,35,56,65,"History, Geography"
stud_5328,57,21,33,80,71,69,40,24,49,56,51,36,"English, History"
stud_5329,57,68,73,22,25,32,55,35,46,67,46,43,"Urdu, Hindi"
stud_5330,34,34,72,33,33,79,66,33,28,43,75,22,"Science, Math"
stud_5331,55,24,47,52,40,53,62,35,28,31,80,47,"Geography, Math"
stud_5332,52,38,60,80,38,50,67,32,39,20,77,52,"English, Math"
stud_5333,35,70,51,68,74,77,71,78,38,41,73,26,"Science, Drawing"
stud_5334,22,56,51,78,77,44,20,70,36,34,78,31,"English, History, Math"
stud_5335,27,25,47,61,43,80,41,61,55,30,52,46,"English, Science, Drawing"
stud_5336,75,80,47,28,52,57,54,77,73,32,80,38,"Urdu, Drawing, Math"
stud_5337,50,65,32,24,27,67,62,51,28,48,37,61,"Urdu, Science"
stud_5338,44,49,31,47,52,66,45,30,36,49,57,28,"Science, Math"
stud_5339,41,28,41,60,52,21,68,56,78,33,64,22,"Geography, Sports"
stud_5340,28,63,46,35,79,63,60,37,66,39,64,35,"History, Sports"
stud_5341,48,66,67,52,72,61,38,44,76,48,49,57,"History, Sports"
stud_5342,76,38,64,36,58,40,41,33,42,38,21,55,"Marathi, Hindi"
stud_5343,25,63,24,80,59,50,50,44,71,22,78,51,"English, Math"
stud_5344,78,50,75,74,77,41,25,74,41,58,74,78,"Marathi, History, Computer"
stud_5345,33,70,41,77,36,70,78,24,80,45,23,71,"Geography, Sports"
stud_5346,59,62,59,35,53,63,30,49,23,56,54,55,"Urdu, Science"
stud_5347,20,31,71,31,61,32,23,53,55,74,48,77,"Environmental Studies, Computer"
stud_5348,76,67,73,22,21,66,21,31,27,76,57,27,"Marathi, Hindi, Environmental Studies"
stud_5349,36,22,41,32,48,49,76,30,49,49,64,47,"Geography, Math"
stud_5350,44,53,20,52,69,76,78,49,65,43,28,31,"Science, Geography"
stud_5351,39,78,42,56,30,79,31,34,71,65,50,79,"Urdu, Science, Computer"
stud_5352,77,34,51,24,57,40,54,29,67,26,22,65,"Marathi, Sports"
stud_5353,45,26,78,51,43,28,29,69,57,50,66,46,"Hindi, Drawing"
stud_5354,61,66,42,70,53,66,67,36,64,26,51,72,"English, Computer"
stud_5355,26,50,75,46,72,37,52,78,22,44,54,56,"Hindi, Drawing"
stud_5356,28,53,51,23,30,72,74,49,38,56,26,33,"Science, Geography"
stud_5357,38,24,32,65,24,56,28,41,56,59,61,55,"English, Math"
stud_5358,65,27,48,21,28,31,28,63,37,41,65,42,"Marathi, Drawing, Math"
stud_5359,71,47,43,35,42,51,38,54,30,67,48,37,"Marathi, Environmental Studies"
stud_5360,40,26,67,79,77,70,53,59,29,32,71,35,"English, History"
stud_5361,71,50,47,39,66,61,72,22,46,23,30,22,"Marathi, Geography"
stud_5362,28,79,53,29,58,22,79,63,47,45,54,52,"Urdu, Geography, Drawing"
stud_5363,33,24,59,61,36,50,29,62,65,28,46,43,"Drawing, Sports"
stud_5364,52,54,69,80,44,37,79,38,23,62,66,64,"English, Geography"
stud_5365,71,53,64,36,77,70,60,61,42,51,67,72,"History, Computer"
stud_5366,76,67,32,69,31,20,66,68,28,25,43,23,"Marathi, English"
stud_5367,58,21,45,76,26,60,79,27,47,43,74,35,"English, Geography"
stud_5368,49,31,46,29,57,58,52,76,28,28,69,42,"Drawing, Math"
stud_5369,79,72,60,36,54,40,52,64,70,54,43,28,"Marathi, Urdu"
stud_5370,57,59,71,35,44,44,35,40,57,58,58,67,"Hindi, Computer"
stud_5371,47,22,22,27,30,37,52,68,33,34,49,72,"Drawing, Computer"
stud_5372,39,75,47,38,37,78,24,23,31,61,35,57,"Urdu, Science"
stud_5373,44,72,56,65,31,51,56,61,68,60,42,20,"Urdu, Sports"
stud_5374,58,29,80,76,53,24,59,70,59,79,40,46,"Hindi, Environmental Studies"
stud_5375,22,37,77,60,69,45,60,77,55,76,70,40,"Hindi, Drawing, Environmental Studies"
stud_5376,37,79,46,27,55,74,68,58,38,22,22,50,"Urdu, Science"
stud_5377,35,35,30,62,64,26,76,33,22,48,77,39,"Geography, Math"
stud_5378,77,78,70,54,27,72,30,37,61,20,59,48,"Marathi, Urdu"
stud_5379,32,80,71,35,56,79,20,74,73,80,70,24,"Urdu, Science, Environmental Studies"
stud_5380,76,78,57,61,49,36,26,41,70,39,22,63,"Marathi, Urdu"
stud_5381,48,65,46,31,66,61,31,41,77,68,42,76,"Sports, Computer"
stud_5382,55,22,26,58,28,38,29,44,56,38,25,25,"English, Sports"
stud_5383,55,64,54,58,48,68,54,73,36,30,80,41,"Drawing, Math"
stud_5384,23,52,47,78,50,29,58,66,47,65,36,75,"English, Computer"
stud_5385,29,62,39,65,70,65,64,63,24,48,71,55,"History, Math"
stud_5386,27,80,59,63,37,67,72,21,35,26,39,50,"Urdu, Geography"
stud_5387,48,26,42,24,29,68,65,79,38,51,80,37,"Drawing, Math"
stud_5388,22,67,38,33,29,77,30,35,60,49,30,30,"Urdu, Science"
stud_5389,20,62,43,67,80,39,45,72,44,63,29,70,"History, Drawing"
stud_5390,67,38,39,70,48,49,30,72,63,22,23,35,"English, Drawing"
stud_5391,58,26,26,20,62,27,57,50,46,29,36,45,"Marathi, History"
stud_5392,80,67,31,76,31,57,25,53,35,24,29,30,"Marathi, English"
stud_5393,57,61,35,54,28,38,61,66,53,54,25,21,"Urdu, Geography, Drawing"
stud_5394,59,70,74,73,40,58,29,38,71,69,78,37,"Hindi, Math"
stud_5395,61,61,53,65,79,71,22,53,68,50,29,25,"History, Science"
stud_5396,58,78,26,60,60,42,57,25,51,30,41,52,"Urdu, English, History"
stud_5397,35,69,22,59,41,69,25,63,67,75,46,78,"Environmental Studies, Computer"
stud_5398,40,79,40,53,67,41,55,26,47,25,54,50,"Urdu, History"
stud_5399,31,44,20,20,67,56,39,48,73,54,51,42,"History, Sports"
stud_5400,26,27,47,33,75,66,55,37,24,52,34,40,"History, Science"
stud_5401,39,40,73,24,79,41,27,67,46,77,74,67,"History, Environmental Studies"
stud_5402,48,28,46,36,49,46,70,38,31,28,66,54,"Geography, Math"
stud_5403,66,74,37,54,30,36,74,46,61,26,45,40,"Marathi, Urdu, Geography"
stud_5404,56,79,80,35,28,80,78,70,71,60,44,45,"Urdu, Hindi, Science"
stud_5405,80,24,71,52,40,47,76,42,58,59,37,60,"Marathi, Geography"
stud_5406,44,38,32,52,56,66,52,50,72,70,56,41,"Sports, Environmental Studies"
stud_5407,78,70,50,73,78,35,39,37,77,78,40,48,"Marathi, History, Sports, Environmental Studies"
stud_5408,61,54,71,38,80,71,59,46,55,51,39,32,"Hindi, History, Science"
stud_5409,30,31,20,37,73,41,24,20,51,50,38,41,"History, Sports"
stud_5410,48,39,26,71,39,26,71,69,57,45,71,42,"English, Geography, Drawing, Math"
stud_5411,47,73,46,58,51,45,24,31,24,41,68,35,"Urdu, Math"
stud_5412,67,71,54,79,54,25,64,25,71,49,31,71,"Urdu, English, Sports, Computer"
stud_5413,68,34,47,21,44,70,34,41,20,26,70,31,"Marathi, Science, Math"
stud_5414,27,79,35,23,35,43,45,46,56,66,31,26,"Urdu, Environmental Studies"
stud_5415,40,45,63,37,20,79,78,34,50,55,68,45,"Science, Geography"
stud_5416,67,67,50,22,68,58,56,23,21,30,27,59,"Marathi, Urdu, History"
stud_5417,79,56,23,20,75,58,21,48,23,39,80,60,"Marathi, Math"
stud_5418,37,32,67,42,28,21,34,54,51,22,75,70,"Math, Computer"
stud_5419,78,32,46,74,53,44,64,23,67,78,41,58,"Marathi, English, Environmental Studies"
stud_5420,22,80,38,74,68,28,46,34,78,57,68,51,"Urdu, Sports"
stud_5421,29,44,65,44,23,60,55,55,73,64,43,79,"Sports, Computer"
stud_5422,60,70,79,39,27,54,47,21,43,46,37,21,"Urdu, Hindi"
stud_5423,79,54,80,68,59,60,49,64,72,53,45,49,"Marathi, Hindi"
stud_5424,54,49,24,22,25,63,49,34,29,46,21,52,"Marathi, Science"
stud_5425,63,35,61,65,25,77,51,28,53,59,77,59,"English, Science, Math"
stud_5426,32,38,76,71,73,70,25,60,21,31,32,29,"Hindi, History"
stud_5427,34,79,39,50,63,22,63,58,56,73,57,47,"Urdu, Environmental Studies"
stud_5428,33,33,44,50,33,44,41,77,40,28,66,59,"Drawing, Math"
stud_5429,24,57,51,50,31,31,56,34,26,75,38,53,"Urdu, Environmental Studies"
stud_5430,32,56,66,74,57,39,31,36,37,31,22,59,"Hindi, English"
stud_5431,79,41,20,46,29,49,79,47,70,63,28,75,"Marathi, Geography, Computer"
stud_5432,44,34,53,65,64,53,47,33,66,64,21,40,"English, Sports"
stud_5433,25,55,61,27,66,24,80,20,37,29,48,57,"History, Geography"
stud_5434,73,55,62,24,45,34,52,61,64,54,66,60,"Marathi, Math"
stud_5435,57,25,36,49,20,20,76,72,76,28,29,20,"Geography, Drawing, Sports"
stud_5436,21,68,36,78,65,71,70,71,80,53,78,79,"Sports, Computer"
stud_5437,76,42,38,26,62,22,51,53,62,36,29,26,"Marathi, History, Sports"
stud_5438,73,32,80,22,80,57,58,80,75,51,22,23,"Hindi, History, Drawing, Sports"
stud_5439,61,59,58,39,48,24,73,57,21,69,63,43,"Geography, Environmental Studies"
stud_5440,25,72,70,27,57,24,76,75,21,57,40,74,"Geography, Drawing"
stud_5441,39,76,79,52,24,42,56,61,74,62,70,68,"Urdu, Hindi"
stud_5442,59,65,60,72,20,53,70,26,70,61,35,23,"English, Geography, Sports"
stud_5443,80,79,70,41,80,41,65,43,35,63,69,68,"Marathi, Urdu, History"
stud_5444,80,51,27,54,45,63,20,58,41,41,27,38,"Marathi, Science"
stud_5445,26,79,62,41,53,66,41,76,33,68,69,67,"Urdu, Drawing"
stud_5446,31,26,56,34,74,50,44,70,51,38,50,38,"History, Drawing"
stud_5447,74,80,45,54,77,41,38,40,67,52,70,29,"Urdu, History"
stud_5448,65,25,33,66,71,22,65,71,39,38,64,36,"English, History, Drawing"
stud_5449,35,54,63,60,53,35,75,69,65,68,49,69,"Geography, Drawing, Computer"
stud_5450,20,59,59,71,52,22,43,23,53,46,61,77,"English, Computer"
stud_5451,47,42,77,76,45,26,42,21,25,51,49,48,"Hindi, English"
stud_5452,76,53,67,22,75,72,61,54,42,29,47,28,"Marathi, History"
stud_5453,69,54,63,29,51,52,25,21,64,72,24,55,"Marathi, Environmental Studies"
stud_5454,73,79,58,40,52,20,65,59,36,47,28,35,"Marathi, Urdu"
stud_5455,30,27,65,75,21,28,76,46,70,50,43,46,"English, Geography"
stud_5456,48,73,66,53,71,40,67,39,20,24,28,29,"Urdu, History"
stud_5457,20,39,74,38,67,36,80,74,34,29,35,70,"Hindi, Geography, Drawing"
stud_5458,29,30,26,46,58,41,34,34,30,25,64,74,"Math, Computer"
stud_5459,29,64,75,58,27,51,30,53,49,41,20,34,"Urdu, Hindi"
stud_5460,80,52,61,36,39,76,42,38,48,54,37,30,"Marathi, Science"
stud_5461,23,22,44,53,70,38,29,41,42,72,27,61,"History, Environmental Studies"
stud_5462,65,21,41,39,53,34,22,43,21,42,76,54,"Marathi, Math"
stud_5463,47,24,61,59,54,59,69,37,58,67,35,63,"Geography, Environmental Studies"
stud_5464,40,63,63,64,31,25,74,79,56,52,74,40,"Geography, Drawing, Math"
stud_5465,37,61,59,78,26,78,53,23,71,61,30,79,"English, Science, Computer"
stud_5466,62,26,66,50,54,38,80,66,58,70,32,38,"Geography, Environmental Studies"
stud_5467,76,59,39,39,33,46,37,51,22,60,26,36,"Marathi, Environmental Studies"
stud_5468,35,20,75,52,62,52,51,26,59,39,61,40,"Hindi, History"
stud_5469,32,40,61,34,43,24,47,63,61,61,25,64,"Drawing, Computer"
stud_5470,70,36,61,67,66,40,33,38,24,78,50,38,"Marathi, Environmental Studies"
stud_5471,66,73,42,72,55,35,20,44,79,36,71,54,"Urdu, Sports"
stud_5472,45,54,35,46,73,27,54,44,52,28,55,37,"History, Math"
stud_5473,71,43,77,43,62,27,27,28,72,37,44,59,"Hindi, Sports"
stud_5474,27,56,53,38,48,57,28,35,32,50,68,80,"Math, Computer"
stud_5475,80,40,38,75,25,75,32,56,38,46,27,44,"Marathi, English, Science"
stud_5476,80,30,25,54,21,35,60,42,40,23,68,41,"Marathi, Math"
stud_5477,63,42,53,53,63,32,30,38,66,28,25,31,"Marathi, History, Sports"
stud_5478,79,35,44,44,74,74,78,65,59,58,60,56,"Marathi, Geography"
stud_5479,21,62,77,43,62,21,51,30,36,79,39,54,"Hindi, Environmental Studies"
stud_5480,53,26,70,75,48,42,70,29,66,73,61,71,"English, Environmental Studies"
stud_5481,22,52,22,48,52,45,80,78,34,45,65,28,"Geography, Drawing"
stud_5482,71,68,38,72,59,49,61,33,23,26,49,40,"Marathi, English"
stud_5483,64,37,76,31,52,67,60,67,32,68,34,55,"Hindi, Environmental Studies"
stud_5484,47,20,47,21,49,42,42,69,39,75,63,47,"Drawing, Environmental Studies"
stud_5485,33,50,72,49,25,57,62,28,20,44,51,50,"Hindi, Geography"
stud_5486,67,23,27,52,66,56,69,33,29,70,49,54,"Geography, Environmental Studies"
stud_5487,43,49,75,68,44,54,55,48,43,45,61,62,"Hindi, English"
stud_5488,69,54,69,48,28,42,64,76,43,40,28,54,"Marathi, Hindi, Drawing"
stud_5489,42,22,35,42,59,51,80,69,55,76,56,30,"Geography, Environmental Studies"
stud_5490,27,55,75,44,42,49,61,33,39,48,23,79,"Hindi, Computer"
stud_5491,36,67,31,51,36,34,55,26,57,26,21,68,"Urdu, Computer"
stud_5492,40,73,50,60,75,27,27,70,35,59,74,54,"History, Math"
stud_5493,68,75,47,33,78,64,42,61,59,58,24,60,"Urdu, History"
stud_5494,61,31,67,65,73,41,44,79,70,54,20,69,"History, Drawing"
stud_5495,67,68,40,71,61,44,73,68,28,75,50,45,"Geography, Environmental Studies"
stud_5496,35,27,32,54,79,41,68,70,56,74,42,73,"History, Environmental Studies"
stud_5497,37,53,22,20,80,28,53,38,66,22,66,39,"History, Sports, Math"
stud_5498,73,26,61,80,27,29,61,50,40,67,35,45,"Marathi, English"
stud_5499,54,63,22,61,35,28,57,78,76,33,43,53,"Drawing, Sports"
stud_5500,70,76,64,70,60,37,45,53,36,40,39,61,"Marathi, Urdu, English"
stud_5501,39,58,31,53,61,30,31,74,26,51,64,27,"Drawing, Math"
stud_5502,63,26,61,45,61,26,37,25,64,76,51,35,"Sports, Environmental Studies"
stud_5503,71,26,38,39,22,71,57,64,37,61,63,45,"Marathi, Science, Drawing"
stud_5504,21,68,64,40,59,61,29,49,62,75,65,53,"Urdu, Environmental Studies"
stud_5505,27,31,45,76,20,37,36,68,23,80,56,22,"English, Environmental Studies"
stud_5506,72,41,35,68,63,46,21,26,50,56,47,80,"Marathi, Computer"
stud_5507,52,70,60,73,62,32,54,53,39,35,35,58,"Urdu, English"
stud_5508,77,36,25,30,40,79,36,65,64,42,79,71,"Marathi, Science, Math"
stud_5509,75,73,27,32,42,23,48,79,80,34,44,24,"Drawing, Sports"
stud_5510,54,40,33,23,76,25,72,45,40,74,55,46,"History, Environmental Studies"
stud_5511,73,30,59,40,34,30,34,65,65,20,53,67,"Marathi, Computer"
stud_5512,51,55,28,20,25,75,44,53,61,52,42,43,"Science, Sports"
stud_5513,47,36,20,25,27,74,34,43,37,72,32,77,"Science, Computer"
stud_5514,56,70,58,38,33,28,72,43,35,33,53,73,"Geography, Computer"
stud_5515,74,56,78,33,52,62,39,66,78,46,67,70,"Marathi, Hindi, Sports"
stud_5516,47,66,52,69,57,58,47,31,36,45,77,47,"English, Math"
stud_5517,54,46,28,63,59,70,73,35,42,44,38,34,"Science, Geography"
stud_5518,41,77,41,20,61,71,55,51,47,77,50,49,"Urdu, Science, Environmental Studies"
stud_5519,31,45,30,71,54,20,75,43,57,63,38,59,"English, Geography"
stud_5520,61,75,47,21,45,38,44,58,31,28,77,65,"Urdu, Math"
stud_5521,56,72,40,64,40,70,31,26,55,38,68,34,"Urdu, Science"
stud_5522,53,49,66,69,46,31,54,31,50,73,73,33,"English, Environmental Studies, Math"
stud_5523,61,54,55,41,37,66,80,44,34,57,59,54,"Science, Geography"
stud_5524,63,72,71,69,43,31,56,50,25,59,49,50,"Urdu, Hindi"
stud_5525,50,30,40,70,66,42,78,54,35,25,54,43,"English, Geography"
stud_5526,25,25,66,63,28,30,76,50,30,40,34,67,"Geography, Computer"
stud_5527,47,27,21,22,37,40,63,66,59,52,52,35,"Geography, Drawing"
stud_5528,22,57,69,55,36,56,63,52,53,38,78,28,"Hindi, Math"
stud_5529,50,68,38,31,70,75,41,79,34,72,66,60,"Science, Drawing"
stud_5530,23,51,59,55,35,39,37,39,41,26,80,22,"Hindi, Math"
stud_5531,63,71,34,28,38,31,71,78,46,50,21,44,"Urdu, Geography, Drawing"
stud_5532,33,44,33,30,54,27,46,22,44,47,54,65,"History, Math, Computer"
stud_5533,23,72,33,37,34,49,36,64,26,49,34,31,"Urdu, Drawing"
stud_5534,70,23,52,75,26,27,64,51,75,65,58,27,"Marathi, English, Sports"
stud_5535,51,79,67,58,79,57,63,75,59,69,41,63,"Urdu, History, Drawing"
stud_5536,65,25,61,69,74,35,61,59,29,40,54,72,"History, Computer"
stud_5537,56,39,42,45,75,56,52,60,36,57,68,20,"History, Math"
stud_5538,59,37,64,59,56,23,72,56,28,63,77,73,"Math, Computer"
stud_5539,52,30,55,77,24,39,33,24,20,66,67,28,"English, Math"
stud_5540,60,69,20,52,45,53,74,24,63,78,48,48,"Geography, Environmental Studies"
stud_5541,43,25,76,21,60,79,52,60,33,46,21,41,"Hindi, Science"
stud_5542,52,46,40,44,78,70,28,23,51,79,36,26,"History, Environmental Studies"
stud_5543,51,32,75,39,33,44,50,64,21,45,79,40,"Hindi, Math"
stud_5544,75,61,70,20,45,68,49,25,77,64,22,67,"Marathi, Sports"
stud_5545,26,64,61,66,45,72,48,80,76,66,36,69,"Drawing, Sports"
stud_5546,45,37,74,29,77,68,36,24,75,53,35,72,"History, Sports"
stud_5547,59,79,67,77,78,35,36,28,68,73,23,30,"Urdu, History"
stud_5548,76,80,75,45,33,50,50,33,63,65,47,79,"Urdu, Computer"
stud_5549,64,41,56,63,38,45,55,20,66,54,77,54,"Sports, Math"
stud_5550,63,65,36,45,37,49,80,40,57,80,76,34,"Geography, Environmental Studies, Math"
stud_5551,49,21,54,64,22,52,59,69,58,34,51,37,"English, Drawing"
stud_5552,80,64,29,26,39,64,59,27,23,66,58,47,"Marathi, Environmental Studies"
stud_5553,26,60,68,49,52,59,80,36,74,31,77,67,"Geography, Math"
stud_5554,40,55,45,47,27,67,70,68,69,22,52,25,"Geography, Sports"
stud_5555,58,31,70,50,72,80,66,38,75,23,64,26,"Science, Sports"
stud_5556,42,60,27,39,77,76,24,21,67,64,67,47,"History, Science"
stud_5557,51,53,56,26,28,65,41,69,64,56,69,74,"Drawing, Math, Computer"
stud_5558,28,41,26,22,52,29,46,76,50,29,40,48,"History, Drawing"
stud_5559,32,46,42,66,67,31,35,74,52,40,61,79,"Drawing, Computer"
stud_5560,43,31,56,37,63,40,48,68,42,80,76,59,"Environmental Studies, Math"
stud_5561,60,49,39,70,24,40,41,51,57,76,75,42,"Environmental Studies, Math"
stud_5562,80,40,26,50,20,53,44,47,49,49,42,60,"Marathi, Computer"
stud_5563,33,56,73,32,30,33,39,60,29,78,30,46,"Hindi, Environmental Studies"
stud_5564,60,67,73,59,49,21,75,23,49,49,79,33,"Geography, Math"
stud_5565,59,25,31,50,58,63,43,48,20,64,70,46,"Environmental Studies, Math"
stud_5566,46,76,59,64,42,22,46,69,75,36,47,48,"Urdu, Sports"
